"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1035 0.0581841201820079 3 22 "GO:0060291" "long-term synaptic potentiation" 0.178222810698778
-165 0.830595273615844 2 11 "GO:0060292" "long-term synaptic depression" 0.908484838586372
3531 1.89286118247639e-09 4 19 "GO:0060298;GO:0060297" "regulation of sarcomere organization" 8.4263870306574e-08
457 0.519774077238075 3 13 "GO:0060306;GO:0099623" "regulation of membrane repolarization" 0.715584300397303
-699 0.306947900178463 3 14 "GO:0060317" "cardiac epithelial to mesenchymal transition" 0.529966284018536
-937 0.171291503591132 2 14 "GO:0060325" "face morphogenesis" 0.365330065939684
456 0.364549218161634 2 26 "GO:0060326" "cell chemotaxis" 0.593191913883432
-307 0.610766388494848 5 18 "GO:0060339;GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.785439106244458
-234 0.68343055757706 4 20 "GO:0060348" "bone development" 0.830124156111108
673 0.115436957874125 5 36 "GO:0060384;GO:0035507;GO:0021610;GO:0021602;GO:0006382;GO:0016553;GO:0021618;GO:0061744;GO:0097049;GO:0044387;GO:0070127" "motor behavior" 0.284113025247409
-923 0.254462512870616 4 10 "GO:0060390" "regulation of SMAD protein signal transduction" 0.46970931021245
-324 0.562255378849839 2 21 "GO:0060395" "SMAD protein signal transduction" 0.752773993437554
67 0.902656486242394 2 22 "GO:0060411" "cardiac septum morphogenesis" 0.945488421471935
715 0.200866037693011 4 21 "GO:0060415" "muscle tissue morphogenesis" 0.405834483115002
-117 0.685262143062037 4 80 "GO:0060429" "epithelium development" 0.83141819566302
-445 0.38486862544032 2 25 "GO:0060446" "branching involved in open tracheal system development" 0.613302503414031
-958 0.112712122877695 2 18 "GO:0060485" "mesenchyme development" 0.279530250887951
656 0.11019216830131 2 39 "GO:0060537" "muscle tissue development" 0.275583596940823
1215 0.15474071142875 6 9 "GO:0060544;GO:0062098" "regulation of necroptotic process" 0.341142841063377
-85 0.815743409035886 -1 50 "GO:0060548" "obsolete negative regulation of cell death" 0.898865777860912
827 0.00402113788282667 3 80 "GO:0060560" "developmental growth involved in morphogenesis" 0.0260059546853027
957 0.00490867373654325 2 57 "GO:0060562" "epithelial tube morphogenesis" 0.0303496934034885
-839 0.256524999339072 5 12 "GO:0060571" "morphogenesis of an epithelial fold" 0.47221107734987
124 0.861830459035296 2 13 "GO:0060576;GO:0002066" "columnar/cuboidal epithelial cell development" 0.924848998024619
890 0.120402482270912 2 20 "GO:0060612;GO:0061448" "connective tissue development" 0.29181130746792
110 0.497827811924501 2 256 "GO:0060627" "regulation of vesicle-mediated transport" 0.703213901546946
-1071 0.131566748033307 2 13 "GO:0060632" "regulation of microtubule-based movement" 0.30698480261964
-1210 0.0450427680255138 4 18 "GO:0060688" "regulation of morphogenesis of a branching structure" 0.149082073601174
-658 0.393897732796188 2 11 "GO:0060746" "parental behavior" 0.619247112594831
-1521 0.0214866629604557 3 15 "GO:0060765" "regulation of androgen receptor signaling pathway" 0.0864320433243632
-1225 0.151443743613999 3 9 "GO:0060766" "negative regulation of androgen receptor signaling pathway" 0.336527653238761
-1247 0.168458732362668 3 8 "GO:0060788" "ectodermal placode formation" 0.361118197544692
12 0.958393245048402 2 131 "GO:0060828;GO:0030111" "regulation of Wnt signaling pathway" 0.977512787894607
2968 0.000121252949661933 2 11 "GO:0060856" "establishment of blood-brain barrier" 0.00181947544127541
-1677 9.28524952973332e-06 2 46 "GO:0060964;GO:1900368;GO:0060966;GO:0060147" "regulation of post-transcriptional gene silencing" 0.000201633345479006
500 0.499054713045743 5 12 "GO:0060997" "dendritic spine morphogenesis" 0.703213901546946
-9 0.980761179657194 5 53 "GO:0060999;GO:0060998" "regulation of dendritic spine development" 0.987787749194708
-1536 0.0579111889800309 5 10 "GO:0061000" "negative regulation of dendritic spine development" 0.177998602722281
-64 0.879570447465357 5 37 "GO:0061001;GO:0099175" "regulation of postsynapse organization" 0.933015355512299
1293 0.0940568055087379 3 11 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 0.247026280741238
-130 0.618202461926265 2 97 "GO:0061014;GO:1903313" "positive regulation of mRNA metabolic process" 0.789895760837607
-15 0.905361636010763 2 404 "GO:0061024" "membrane organization" 0.947507955137723
-294 0.332084128702438 5 72 "GO:0061025" "membrane fusion" 0.557508930084357
230 0.510636441864972 6 54 "GO:0061041" "regulation of wound healing" 0.70889289824394
-2 0.996590028803934 2 36 "GO:0061045;GO:1903035" "negative regulation of response to wounding" 0.998811813040657
-789 0.266843589327938 3 13 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 0.4838691290529
1675 0.030058302239315 2 11 "GO:0061053" "somite development" 0.10967995256996
1558 0.0150165539329459 6 16 "GO:0061057" "peptidoglycan recognition protein signaling pathway" 0.0670722668142115
2346 3.43968330537838e-33 3 175 "GO:0061061" "muscle structure development" 1.83747882173313e-30
154 0.628661292127922 2 65 "GO:0061077" "chaperone-mediated protein folding" 0.797254482497532
3 0.99669579414402 3 10 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.998811813040657
-224 0.793499810276014 4 9 "GO:0061085" "regulation of histone H3-K27 methylation" 0.888306317297731
-1825 0.00063879556026206 2 23 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.00687993121556436
-494 0.585680236610016 7 8 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 0.767215258452846
-2545 7.09427212328803e-05 2 16 "GO:0061099;GO:0050732" "negative regulation of peptidyl-tyrosine phosphorylation" 0.00116967906427792
-875 0.0252889902682996 3 43 "GO:0061157;GO:0050779" "mRNA destabilization" 0.0971897741102564
-1043 0.103507584565531 2 16 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.263303579404317
-232 0.631503561733852 2 28 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.799027007764623
1325 0.0731602971238552 3 12 "GO:0061333" "renal tubule morphogenesis" 0.207231946764002
-456 0.463391224451169 3 17 "GO:0061337" "cardiac conduction" 0.674505700549903
1619 0.0359982065355659 2 11 "GO:0061343" "cell adhesion involved in heart morphogenesis" 0.127184139757271
-1262 0.00803115377393456 2 29 "GO:0061351" "neural precursor cell proliferation" 0.0427314974704765
-1518 0.060863039695493 4 10 "GO:0061382" "Malpighian tubule tip cell differentiation" 0.18327528638857
680 0.378649162605438 5 11 "GO:0061418" "regulation of transcription from RNA polymerase II promoter in response to hypoxia" 0.605611924143189
-99 0.865900556079759 2 19 "GO:0061462" "protein localization to lysosome" 0.926982118352319
503 0.534357265163792 2 10 "GO:0061484" "hematopoietic stem cell homeostasis" 0.729314386945574
565 0.363585438669249 4 17 "GO:0061512" "protein localization to cilium" 0.592517819820356
-328 0.68572365522849 3 10 "GO:0061515" "myeloid cell development" 0.83141819566302
-622 0.050902822171331 3 65 "GO:0061982" "meiosis I cell cycle process" 0.162828069484581
-233 0.236438105473375 2 173 "GO:0062012" "regulation of small molecule metabolic process" 0.453031692768569
-148 0.665733071904826 3 56 "GO:0062013" "positive regulation of small molecule metabolic process" 0.820190514325549
-291 0.413203933023056 5 52 "GO:0062014" "negative regulation of small molecule metabolic process" 0.632836986871894
485 0.0276444569853886 2 137 "GO:0062197;GO:0034599" "cellular response to chemical stress" 0.102982349522975
-10 0.980464098115236 3 40 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.987787749194708
-387 0.572015683614773 2 14 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.758240144384644
-920 0.00193435276269043 2 75 "GO:0065004" "protein-DNA complex assembly" 0.0155191415638787
-413 0.450211304749609 3 22 "GO:0070050" "neuron cellular homeostasis" 0.664099521823342
-219 0.797923395877881 4 9 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.890247865659908
359 0.627343447085759 3 12 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.797254482497532
-757 0.045553788085172 7 46 "GO:0070076;GO:0016577;GO:0006482;GO:0008214;GO:0070988" "demethylation" 0.150029800216393
-474 0.488969507180351 2 14 "GO:0070125" "mitochondrial translational elongation" 0.695070544799743
134 0.801943677501664 7 23 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 0.891753356622375
258 0.696970878039947 6 15 "GO:0070131" "positive regulation of mitochondrial translation" 0.835267116615848
-1217 0.00129600472630679 3 46 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.0117343343185269
1567 0.00508203181478639 2 21 "GO:0070252" "actin-mediated cell contraction" 0.0309205170325614
-656 0.161237485440572 4 30 "GO:0070301" "cellular response to hydrogen peroxide" 0.351563529478994
-931 0.228109135451367 3 11 "GO:0070306" "lens fiber cell differentiation" 0.442901978938987
-225 0.781330685754671 4 10 "GO:0070328;GO:0055090" "acylglycerol homeostasis" 0.879820515029817
-1203 0.0528617381742857 6 17 "GO:0070371" "ERK1 and ERK2 cascade" 0.166305892418748
158 0.595430986368103 5 75 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.775803007116684
518 0.239114407085487 5 34 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.455545350446031
-248 0.52142274028432 5 44 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.716419824742499
-342 0.63026025749944 2 13 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.79858877978226
-478 0.102481498213153 2 77 "GO:0070507;GO:0031110" "regulation of microtubule cytoskeleton organization" 0.261440383693727
2463 0.000863529468874533 2 12 "GO:0070509" "calcium ion import" 0.00860629556479059
-822 0.116048857882115 9 24 "GO:0070534" "protein K63-linked ubiquitination" 0.284291353396513
-584 0.296756159629651 2 21 "GO:0070536" "protein K63-linked deubiquitination" 0.518281224583486
-66 0.906704425380472 2 21 "GO:0070542" "response to fatty acid" 0.948241002424135
-1970 0.00152274851702644 2 17 "GO:0070544" "histone H3-K36 demethylation" 0.0131155006455566
413 0.369557422697512 2 31 "GO:0070555" "response to interleukin-1" 0.59932475775656
529 0.356134406256395 3 20 "GO:0070584" "mitochondrion morphogenesis" 0.584655807689509
1231 3.76868111039958e-05 2 74 "GO:0070588" "calcium ion transmembrane transport" 0.000649428854572728
2711 3.98614766671875e-06 3 19 "GO:0070593" "dendrite self-avoidance" 9.42212426354494e-05
536 0.468754010352831 2 12 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.678503118630522
2047 0.000353747423462885 4 20 "GO:0070633" "transepithelial transport" 0.00424935343502202
-607 0.412030062643711 2 12 "GO:0070723" "response to cholesterol" 0.631711110606365
-797 0.301754163408319 4 11 "GO:0070734" "histone H3-K27 methylation" 0.523367123677675
-439 0.587389120454133 -1 10 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.769047041051629
-429 0.290243530128784 2 40 "GO:0070828" "heterochromatin organization" 0.513064506270008
-67 0.913894671786575 8 17 "GO:0070830" "bicellular tight junction assembly" 0.953148250035901
2085 0.00692695129779962 3 11 "GO:0070831" "basement membrane assembly" 0.0385598673446227
-694 0.193934862623766 2 23 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.398945727547704
-781 0.271566308403757 2 13 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 0.487796644079647
849 0.129099272400347 6 21 "GO:0070884;GO:0106056;GO:0050848" "regulation of calcium-mediated signaling" 0.304346122313616
-1746 0.00231200646469236 -1 20 "GO:0070895" "obsolete negative regulation of transposon integration" 0.0177964532195772
-899 0.0124179334147005 2 51 "GO:0070918" "regulatory ncRNA processing" 0.0584978838636068
698 7.79363575880203e-07 5 341 "GO:0070925" "organelle assembly" 2.43954216577064e-05
-732 0.302726594101605 2 13 "GO:0070932" "histone H3 deacetylation" 0.524712999899667
-596 0.107450211674819 10 48 "GO:0070936" "protein K48-linked ubiquitination" 0.271266082593045
-350 0.682153276747661 -1 9 "GO:0070940" "obsolete dephosphorylation of RNA polymerase II C-terminal domain" 0.829326992350024
368 0.410212750440157 6 33 "GO:0070972" "protein localization to endoplasmic reticulum" 0.63042477354756
-615 0.204346764195263 2 28 "GO:0070979" "protein K11-linked ubiquitination" 0.410686101467328
-1363 0.00919744890394089 2 24 "GO:0070987" "error-free translesion synthesis" 0.0475171876642672
-1141 0.0327367072988605 2 23 "GO:0071028;GO:0071027;GO:0071025" "RNA surveillance" 0.118311520642142
-616 0.404799820928259 2 12 "GO:0071044" "histone mRNA catabolic process" 0.627521951073349
763 0.323438740253142 3 11 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.549907622671001
-2177 0.000145489676075053 5 20 "GO:0071168" "protein localization to chromatin" 0.00204527855156035
243 0.263395747214459 3 141 "GO:0071214;GO:0104004" "cellular response to environmental stimulus" 0.480225283829229
218 0.556048099707845 4 48 "GO:0071222;GO:0071219;GO:0071216" "cellular response to biotic stimulus" 0.74821384096708
-549 0.165203891729886 2 42 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.357295218470061
73 0.884900969671345 2 26 "GO:0071243;GO:0046685" "response to arsenic-containing substance" 0.936788519997819
526 0.0221062300917009 3 126 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.088061710429271
1751 0.000386352866075724 2 27 "GO:0071260" "cellular response to mechanical stimulus" 0.00454602865765753
-827 0.183092190958731 2 17 "GO:0071276" "cellular response to cadmium ion" 0.385070269331315
1811 7.85475950042214e-07 2 49 "GO:0071277;GO:0051592" "response to calcium ion" 2.43954216577064e-05
1098 0.0495796234771533 2 21 "GO:0071286;GO:0032026" "response to magnesium ion" 0.159743274194785
-189 0.824596577515108 2 9 "GO:0071294" "cellular response to zinc ion" 0.903774090497683
-48 0.953028400615008 2 10 "GO:0071295" "cellular response to vitamin" 0.975503773032983
127 0.868927312751516 3 11 "GO:0071300" "cellular response to retinoic acid" 0.927990744645861
218 0.641976197254075 2 30 "GO:0071312" "cellular response to alkaloid" 0.805410250289166
479 0.484321903960176 4 14 "GO:0071314" "cellular response to cocaine" 0.692518097150766
-78 0.888670300223559 2 21 "GO:0071320" "cellular response to cAMP" 0.937085815987811
19 0.956113766671208 3 57 "GO:0071333;GO:0001678;GO:0071331;GO:0071326;GO:0071322" "intracellular glucose homeostasis" 0.976588860718469
-100 0.594660098197733 2 190 "GO:0071345;GO:0034097" "response to cytokine" 0.775555235491282
324 0.612673310998212 3 16 "GO:0071347" "cellular response to interleukin-1" 0.7871334361117
642 0.366483595361411 4 13 "GO:0071353;GO:0070670" "response to interleukin-4" 0.595215913116292
-88 0.839385371665747 2 35 "GO:0071356" "cellular response to tumor necrosis factor" 0.915848990081377
627 0.313248159451799 3 17 "GO:0071361" "cellular response to ethanol" 0.537539965327068
-791 0.000465871991320711 2 130 "GO:0071363;GO:0070848" "response to growth factor" 0.00529508122901114
-1270 0.0132409260368123 5 25 "GO:0071364;GO:0070849" "response to epidermal growth factor" 0.0614087147537723
526 0.516140497805802 5 10 "GO:0071371" "cellular response to gonadotropin stimulus" 0.713401561976079
-146 0.746944060869559 2 32 "GO:0071383;GO:0071385;GO:0071384" "cellular response to steroid hormone stimulus" 0.859951545940772
103 0.654821538871715 2 124 "GO:0071396" "cellular response to lipid" 0.813918867667092
-34 0.959417043358781 2 15 "GO:0071398" "cellular response to fatty acid" 0.977546935641461
636 0.370931489661455 3 13 "GO:0071404;GO:0055094;GO:0071402" "cellular response to lipoprotein particle stimulus" 0.600823534800331
-20 0.923487265369201 2 148 "GO:0071407" "cellular response to organic cyclic compound" 0.959406645585817
-86 0.639968605803733 2 198 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.804402892283186
571 0.480543320713042 2 10 "GO:0071422;GO:0015744" "succinate transmembrane transport" 0.689329328477194
-322 0.248342727499948 2 85 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.464187141464214
2204 0.00192144285573875 3 13 "GO:0071467" "cellular response to pH" 0.0155050570020489
837 0.144090164819597 3 20 "GO:0071470" "cellular response to osmotic stress" 0.326433274158731
-439 0.124432023420889 2 81 "GO:0071478" "cellular response to radiation" 0.298078865073717
-1323 0.0030291437527278 4 33 "GO:0071479" "cellular response to ionizing radiation" 0.0217704673419796
-1088 0.046392691972232 2 22 "GO:0071480;GO:0010332" "response to gamma radiation" 0.151897396248945
-198 0.13082757124063 2 399 "GO:0071495;GO:0009719" "response to endogenous stimulus" 0.305989879845642
775 0.212198451650502 4 17 "GO:0071498;GO:0034405" "response to fluid shear stress" 0.42202685358041
-67 0.925268266031959 2 13 "GO:0071526" "semaphorin-plexin signaling pathway" 0.960883179848897
-2457 0.00012518374570754 7 16 "GO:0071539;GO:1905508;GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.00186796527812759
721 0.275672153037874 2 15 "GO:0071549;GO:0071548" "response to dexamethasone" 0.493174335881148
-314 0.495555064811882 2 31 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.702189696611425
1120 0.189530121725678 2 9 "GO:0071577;GO:0006829" "zinc ion transmembrane transport" 0.393344953480409
508 0.262466594070882 5 32 "GO:0071616;GO:0034030;GO:0034033;GO:0035384;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 0.479185422257912
-247 0.748772032662033 6 11 "GO:0071622" "regulation of granulocyte chemotaxis" 0.861313565564294
-750 0.354464494936679 6 10 "GO:0071634" "regulation of transforming growth factor beta production" 0.583708178776738
-919 0.214038331877428 3 12 "GO:0071638;GO:0032682;GO:0071637" "negative regulation of chemokine production" 0.424107110122114
702 0.14053393139735 5 29 "GO:0071675" "regulation of mononuclear cell migration" 0.321926355713827
-344 0.670701212596434 4 10 "GO:0071676;GO:0002686;GO:2000402" "negative regulation of mononuclear cell migration" 0.822895240627044
1588 0.0163326889129767 4 15 "GO:0071677" "positive regulation of mononuclear cell migration" 0.0710498568185029
-1596 0.0158500757095756 2 15 "GO:0071684" "organism emergence from protective structure" 0.06974555555235
18 0.947174057170395 2 87 "GO:0071695;GO:0021700;GO:0048469" "developmental maturation" 0.97191775132621
142 0.707679888231317 2 46 "GO:0071709" "membrane assembly" 0.840468199851422
1897 0.00226648691352218 2 17 "GO:0071711" "basement membrane organization" 0.0175472073797616
26 0.971367440230689 3 13 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.9830361102527
-1421 0.00171812266516154 3 32 "GO:0071763" "nuclear membrane organization" 0.0143293423995783
-1283 0.0826501534430301 2 12 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.225724498820382
2361 3.51687518196013e-14 6 68 "GO:0071805;GO:0006813" "potassium ion transport" 3.35484771821982e-12
-794 0.245918901619367 6 14 "GO:0071880;GO:0071875" "adenylate cyclase-activating adrenergic receptor signaling pathway" 0.461919399595871
-1469 8.7965518065405e-07 3 74 "GO:0071897;GO:0000731" "DNA biosynthetic process" 2.61062109725219e-05
-1121 6.04484413939393e-06 7 108 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.000136947920814511
-1132 0.00249561399540417 2 47 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.0188832435742905
-794 0.0272720127384753 2 51 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.102164861184386
478 0.485301792275292 4 14 "GO:0072015;GO:0072310" "podocyte development" 0.693547933208831
739 0.141427055533391 4 26 "GO:0072044;GO:0003094;GO:0097205;GO:0072070;GO:0050891;GO:0035809;GO:0055064;GO:0055081;GO:0015746;GO:0006842;GO:0070294" "collecting duct development" 0.323694657523297
1510 0.00841211942756265 3 20 "GO:0072080;GO:0061326;GO:0072009;GO:0072073" "renal tubule development" 0.0444046857530036
1464 0.0705707722740703 2 10 "GO:0072089" "stem cell proliferation" 0.202464589413579
-341 0.572620428643657 5 18 "GO:0072091" "regulation of stem cell proliferation" 0.758665260370639
-419 0.555543204017603 4 13 "GO:0072132" "mesenchyme morphogenesis" 0.747911238876521
-393 0.56549459944619 4 14 "GO:0072175" "epithelial tube formation" 0.755595835478126
-777 0.0359875804497344 2 48 "GO:0072331" "signal transduction by p53 class mediator" 0.127184139757271
-1070 0.0502171977156773 2 22 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.161602572407921
-34 0.956960000226126 2 17 "GO:0072337" "modified amino acid transport" 0.977079572096324
647 0.24764542617308 4 21 "GO:0072348" "sulfur compound transport" 0.463207936490404
559 0.469083242346927 4 11 "GO:0072350" "tricarboxylic acid metabolic process" 0.678503118630522
1399 0.0699966211703772 4 11 "GO:0072375" "medium-term memory" 0.201589793842103
134 0.72246677424591 2 46 "GO:0072384" "organelle transport along microtubule" 0.845251315817269
1020 0.208033000104313 2 10 "GO:0072393" "microtubule anchoring at microtubule organizing center" 0.415499205433789
2771 1.51086454616094e-05 2 16 "GO:0072499" "photoreceptor cell axon guidance" 0.000308054900976784
289 0.481830241284722 3 39 "GO:0072523" "purine-containing compound catabolic process" 0.690433784587711
-72 0.86128139260973 2 39 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.924848998024619
480 0.553472121094054 2 10 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.745498757156943
-675 0.0603333953611626 6 51 "GO:0072583" "clathrin-dependent endocytosis" 0.182296944581069
521 0.102257130177995 3 65 "GO:0072593" "reactive oxygen species metabolic process" 0.261300226269086
34 0.876514846635156 4 141 "GO:0072594" "establishment of protein localization to organelle" 0.931253442864957
447 0.270874329277765 5 40 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.487796644079647
-157 0.450523524351889 4 154 "GO:0072659;GO:1990778" "protein localization to cell periphery" 0.664099521823342
2404 0.000444758109270339 2 14 "GO:0072660;GO:0072658;GO:0010649;GO:0010650;GO:0034112;GO:1900827;GO:1900825;GO:0098902" "regulation of cell communication by electrical coupling" 0.00507670474299605
-1051 0.00869239187756033 4 41 "GO:0072665" "protein localization to vacuole" 0.0456137106187891
-934 0.0632554316668391 2 26 "GO:0072666;GO:0006623" "establishment of protein localization to vacuole" 0.188987984320053
-966 0.0840367866277314 2 21 "GO:0075733;GO:0046794" "transport of virus" 0.22834410689997
-833 0.167955251228059 2 18 "GO:0080009" "mRNA methylation" 0.36061774600494
-818 0.249387366060354 7 13 "GO:0080111;GO:0035510" "DNA dealkylation" 0.465163166722909
-507 0.000863063887086149 4 293 "GO:0080135" "regulation of cellular response to stress" 0.00860629556479059
-670 0.345910364217866 2 13 "GO:0080182" "histone H3-K4 trimethylation" 0.573511224597095
1977 0.00146511967340753 2 17 "GO:0085029" "extracellular matrix assembly" 0.0129449726653319
269 0.72751695227288 5 11 "GO:0086004;GO:1903115" "regulation of actin filament-based movement" 0.846982593679953
1987 0.00370510855898223 2 14 "GO:0086010;GO:0051899" "membrane depolarization" 0.0246851247264038
-141 0.861385201535151 2 10 "GO:0086091" "regulation of heart rate by cardiac conduction" 0.924848998024619
1204 0.00619463300504966 2 34 "GO:0089718;GO:1902475" "L-alpha-amino acid transmembrane transport" 0.0357362089772951
-1382 0.0517144116888544 4 13 "GO:0090063;GO:0010968" "regulation of microtubule nucleation" 0.164439516215393
-658 0.0012787561359845 2 160 "GO:0090068;GO:0045787" "positive regulation of cell cycle" 0.0116597155585567
-172 0.781739696808327 5 17 "GO:0090069" "regulation of ribosome biogenesis" 0.879910126496014
246 0.44066834818379 3 65 "GO:0090090;GO:0030178" "negative regulation of Wnt signaling pathway" 0.656767045305411
-224 0.326542582013546 2 127 "GO:0090092;GO:0090287" "regulation of cellular response to growth factor stimulus" 0.55263905088344
-770 0.0396423579470486 4 47 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.135590438268547
12 0.970973409145786 3 59 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.9830361102527
-885 0.166937288212281 3 16 "GO:0090102" "cochlea development" 0.359588303883067
-1726 0.0116772971039005 4 14 "GO:0090110;GO:0035459" "COPII-coated vesicle cargo loading" 0.0560687677305916
-827 0.30741737902775 2 10 "GO:0090128" "regulation of synapse maturation" 0.530433991849561
477 0.470615070484914 4 15 "GO:0090136" "epithelial cell-cell adhesion" 0.680061526115966
-368 0.577727149049409 2 15 "GO:0090141;GO:0090140" "regulation of mitochondrial fission" 0.761005348438822
397 0.0876554755732163 4 123 "GO:0090150" "establishment of protein localization to membrane" 0.235747641222603
1286 0.112327540080952 2 10 "GO:0090151" "establishment of protein localization to mitochondrial membrane" 0.27883537133478
-1386 0.0257610780837897 3 17 "GO:0090158" "endoplasmic reticulum membrane organization" 0.0985335560139619
805 0.160276990112421 2 20 "GO:0090161" "Golgi ribbon formation" 0.35032720179237
133 0.820693846977626 2 19 "GO:0090162" "establishment of epithelial cell polarity" 0.902387859287294
-2119 0.00285798431891722 6 13 "GO:0090169" "regulation of spindle assembly" 0.020800207400076
1800 0.00648778683775607 2 15 "GO:0090175" "regulation of establishment of planar polarity" 0.0369485685365596
-172 0.801119919275421 2 14 "GO:0090181" "regulation of cholesterol metabolic process" 0.891725387175918
-173 0.780429089634379 2 17 "GO:0090199;GO:0090200" "regulation of release of cytochrome c from mitochondria" 0.879299088063382
-85 0.860610133374144 5 28 "GO:0090207" "regulation of triglyceride metabolic process" 0.924848998024619
582 0.395641665793095 3 14 "GO:0090208" "positive regulation of triglyceride metabolic process" 0.620527826972024
-48 0.953225326700144 2 10 "GO:0090239" "regulation of histone H4 acetylation" 0.975503773032983
400 0.175159202883415 5 76 "GO:0090257" "regulation of muscle system process" 0.371900024564071
-211 0.488864855471155 5 71 "GO:0090263;GO:0030177" "positive regulation of Wnt signaling pathway" 0.695070544799743
-9 0.971626855509969 3 107 "GO:0090276;GO:0002791;GO:0046883;GO:0090087" "regulation of hormone secretion" 0.9830361102527
24 0.962146484618509 2 26 "GO:0090278;GO:0002792;GO:0046888" "negative regulation of hormone secretion" 0.978634143341979
1813 0.0451863149113316 2 8 "GO:0090279" "regulation of calcium ion import" 0.149372088029909
2846 0.00166821783121953 3 8 "GO:0090292;GO:0043578" "nuclear matrix anchoring at nuclear membrane" 0.0140119805886395
489 0.393486303119513 3 20 "GO:0090303" "positive regulation of wound healing" 0.619247112594831
-572 0.403241724712115 4 14 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.626368782574008
-715 0.114851818105268 2 32 "GO:0090307" "mitotic spindle assembly" 0.283258731448911
176 0.77015736834073 2 18 "GO:0090311" "regulation of protein deacetylation" 0.874560571545182
-322 0.663629310492974 3 12 "GO:0090312" "positive regulation of protein deacetylation" 0.818353595718714
1401 0.00276626280439817 2 30 "GO:0090314;GO:0090313" "regulation of protein targeting to membrane" 0.0205241331959653
172 0.671009876641995 3 40 "GO:0090317;GO:0032387" "negative regulation of intracellular transport" 0.822895950647736
-1721 0.00038253633643079 2 28 "GO:0090329" "regulation of DNA-templated DNA replication" 0.00452103785224177
37 0.949275135721096 2 19 "GO:0090335" "regulation of brown fat cell differentiation" 0.973325868526314
62 0.939153039556277 2 10 "GO:0090336" "positive regulation of brown fat cell differentiation" 0.968199286474036
294 0.636070899588647 2 17 "GO:0090398" "cellular senescence" 0.80285507218409
185 0.22017426440962 2 299 "GO:0090407" "organophosphate biosynthetic process" 0.432415779586835
544 0.164549468548049 2 43 "GO:0090630" "activation of GTPase activity" 0.356168258097114
60 0.912438694467977 2 22 "GO:0090646;GO:0000963;GO:0140053" "mitochondrial RNA processing" 0.952373486879237
125 0.835943013069716 4 18 "GO:0090659;GO:0007628" "walking behavior" 0.913212183193951
341 0.465877873596705 2 30 "GO:0097009" "energy homeostasis" 0.676650244903099
1151 0.155372226871233 10 10 "GO:0097039" "protein linear polyubiquitination" 0.341844495859195
1135 0.0137552126041938 3 31 "GO:0097061;GO:0099173;GO:0106027" "postsynapse organization" 0.0631274447866007
692 0.349559486484002 5 12 "GO:0097090" "presynaptic membrane organization" 0.577410877179202
718 0.262001170351656 2 16 "GO:0097120" "receptor localization to synapse" 0.479185422257912
